,New York City,Westchester,Nassau,Rockland,Saratoga,Suffolk,Ulster,Monroe,Albany,Delaware,Dutchess,Herkimer,Orange,Schenectady,Broome,Tioga,Tompkins,Erie,Greene,Montgomery,Putnam,Allegany,Onondaga,Ontario,Clinton,Rensselaer,Sullivan,Wyoming,Chenango,Essex,Hamilton,Jefferson,Livingston,Warren,Washington,Schoharie,Wayne,Columbia,Fulton,Genesee,Niagara,Oneida,Steuben,Cortland,Madison,St. Lawrence,Cayuga,Oswego,Otsego,Chemung,Orleans,Chautauqua,Franklin,Cattaraugus,Schuyler,Lewis,Unknown,Seneca,Yates
2020-03-01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,11,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,25,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,31,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,54,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-03-21,75,0,7,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-03-22,119,0,7,3,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2020-03-23,155,0,9,5,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-03-24,230,6,9,5,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2020-03-25,330,6,17,7,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-03-26,435,8,19,7,0,22,0,3,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-03-27,560,10,27,8,0,22,0,4,0,0,2,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-03-28,825,10,35,8,0,37,0,5,1,0,2,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-03-29,991,10,39,8,1,40,1,6,1,0,2,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,,
2020-03-30,1202,19,48,8,1,44,1,6,1,0,3,2,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,,
2020-03-31,1475,25,63,8,1,53,3,9,1,0,4,2,3,0,3,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,
2020-04-01,1848,25,76,29,1,69,3,9,2,0,5,2,25,0,4,0,0,12,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,289,0,
2020-04-02,2152,67,95,42,1,84,3,10,2,1,9,2,30,5,4,0,0,19,0,0,0,1,2,0,0,1,5,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,415,0,0
2020-04-03,2648,67,138,42,1,96,3,14,4,1,9,2,30,5,4,0,0,22,0,0,0,1,2,0,0,1,5,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,608,0,0
2020-04-04,3221,197,396,69,1,175,4,17,6,1,11,3,51,6,4,0,0,26,0,1,9,1,4,0,0,1,5,1,0,0,0,0,1,1,1,0,0,3,0,1,0,2,1,0,2,0,0,2,2,0,0,0,0,0,0,0,309,0,0
2020-04-05,3646,197,396,69,1,175,4,19,8,1,11,3,51,7,4,0,0,27,0,1,9,1,4,0,0,1,5,1,0,0,0,0,1,1,1,0,0,3,0,1,0,2,1,0,2,0,0,2,2,0,0,0,0,0,0,0,678,0,0
2020-04-06,4857,253,535,76,1,237,4,23,9,1,12,3,47,7,5,0,0,30,0,1,12,1,6,0,0,1,7,1,0,0,0,0,1,1,1,0,0,3,0,1,0,2,4,0,2,0,1,2,2,0,0,0,0,0,0,0,,0,0
2020-04-07,5631,304,620,119,3,266,5,31,9,1,15,3,76,8,5,0,0,36,0,1,13,1,7,0,0,3,7,1,0,0,0,0,1,1,1,0,0,3,0,1,0,2,4,0,2,0,1,2,2,0,0,0,0,0,0,0,,0,0
2020-04-08,6441,343,701,98,1,328,2,27,10,0,16,1,68,9,6,0,0,38,0,1,15,0,9,0,0,1,7,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,3,0,1,0,1,0,2,1,0,1,0,0,0,0,,0,0
2020-04-09,7249,389,778,117,1,369,2,31,12,0,21,1,79,9,6,0,0,46,0,1,16,0,10,0,0,3,7,0,0,0,0,0,1,1,0,0,0,4,0,0,0,2,3,0,1,1,1,0,2,2,0,1,0,0,0,0,,0,0
2020-04-10,7981,428,890,135,1,425,2,35,14,0,25,1,91,9,6,0,0,58,0,1,18,0,11,0,0,4,7,0,0,0,0,0,1,1,0,0,0,4,0,0,1,2,3,0,1,1,1,0,2,2,0,1,0,0,0,0,,0,0
2020-04-11,8734,505,965,153,1,469,2,42,16,0,27,1,99,10,6,0,0,62,0,1,20,0,12,0,0,4,7,0,0,0,0,0,1,1,0,0,0,6,0,0,2,2,3,0,1,1,1,0,2,2,0,1,0,0,0,0,,0,0
2020-04-12,9448,562,1030,166,1,529,2,42,16,0,30,1,112,12,6,0,2,75,0,1,23,0,13,1,2,6,7,0,0,0,0,0,1,1,0,0,0,8,0,0,5,2,4,0,1,1,1,0,2,2,0,1,0,0,0,0,,0,0
2020-04-13,10096,610,1109,182,1,580,2,43,17,0,37,1,122,12,6,0,2,86,0,1,25,0,13,1,3,6,7,3,0,0,0,0,1,1,0,0,0,9,0,0,5,3,5,0,1,1,1,0,3,2,0,1,0,0,0,0,,0,0
2020-04-14,10857,654,1217,192,1,617,2,47,21,0,41,1,129,12,6,0,2,99,0,1,27,0,15,2,3,7,7,3,0,0,0,0,1,3,0,0,0,10,0,0,6,3,5,0,1,1,1,0,3,2,0,1,0,0,0,0,,1,0
2020-04-15,11566,708,1286,212,1,663,2,48,26,0,45,1,135,16,6,0,2,110,0,1,28,0,15,2,3,8,7,3,0,0,0,0,1,4,0,0,0,11,0,1,6,4,5,0,1,1,1,0,4,2,0,1,0,0,0,0,,1,0
2020-04-16,12109,738,1356,234,1,706,2,49,26,0,45,1,144,17,6,0,2,115,0,1,29,0,15,2,3,9,7,3,0,0,0,0,1,5,0,0,0,13,0,2,8,4,5,0,1,1,1,0,4,2,0,1,0,0,0,0,,1,0
2020-04-17,12283,738,1356,234,1,706,2,49,26,0,45,1,144,17,6,0,2,115,0,1,29,0,15,2,3,9,7,3,0,0,0,0,1,5,0,0,0,13,0,2,8,4,5,0,1,1,1,0,4,2,0,1,0,0,0,0,630,1,0
2020-04-18,12411,738,1356,234,1,706,2,49,26,0,45,1,144,17,6,0,2,115,0,1,29,0,15,2,3,9,7,3,0,0,0,0,1,5,0,0,0,13,0,2,8,4,5,0,1,1,1,0,4,2,0,1,0,0,0,0,1170,1,0
2020-04-19,13632,831,1577,276,1,845,2,61,33,0,51,1,165,18,7,1,2,146,0,1,35,0,22,2,3,10,8,3,0,0,0,0,2,6,0,0,0,15,0,2,9,4,7,0,3,1,1,0,5,2,1,1,0,0,0,0,,1,0
2020-04-20,14074,867,1638,286,2,887,2,66,35,0,52,1,169,18,7,1,2,153,0,1,37,0,24,2,3,10,8,3,0,0,0,0,2,6,0,0,0,15,0,2,9,6,9,0,3,1,1,0,5,2,1,1,0,0,0,0,,1,0
2020-04-21,14513,904,1717,297,2,918,2,69,36,0,53,1,181,18,7,2,2,161,0,1,38,0,26,2,3,11,8,3,0,0,0,0,2,6,0,0,0,16,0,2,9,6,9,0,3,1,1,0,5,2,1,1,0,0,0,0,,1,0
2020-04-22,14959,932,1764,309,2,959,3,72,36,0,57,1,183,19,8,2,2,174,0,1,39,0,28,3,3,11,8,3,0,0,0,0,2,6,0,0,0,16,0,2,10,8,9,0,3,1,1,0,5,2,1,1,0,0,0,0,,1,1
2020-04-23,15361,962,1813,322,2,994,3,77,41,0,60,1,190,20,10,2,2,179,0,1,41,0,28,3,4,12,8,3,0,0,0,0,2,7,0,0,0,16,0,2,11,8,9,0,3,1,1,0,5,3,2,1,0,0,0,0,,1,1
2020-04-24,15754,989,1867,334,2,1035,3,78,42,0,63,1,194,20,11,2,2,184,0,1,42,0,29,3,4,12,9,3,0,0,0,0,2,7,0,0,0,16,1,2,11,8,10,0,3,1,1,0,5,3,2,1,0,0,0,0,,1,1
2020-04-25,16146,1022,1917,340,3,1085,3,82,43,0,65,1,200,21,13,3,2,199,0,1,42,0,30,3,4,12,9,3,0,0,0,0,2,7,0,0,0,16,1,2,11,8,10,0,3,1,1,0,5,3,3,1,0,1,0,0,,1,1
2020-04-26,16486,1054,1962,349,3,1115,3,85,45,0,65,1,203,22,13,3,2,205,0,1,42,0,30,3,4,13,10,3,0,0,0,0,2,8,0,0,0,16,1,2,11,11,10,0,3,1,1,0,5,3,4,1,0,1,0,0,,1,1
