,Douglas,Jefferson,Denver,Eagle,El Paso,Arapahoe,Larimer,Gunnison,Pitkin,Adams,Clear Creek,Pueblo,Routt,Summit,Weld,Boulder,Mesa,Garfield,Yuma,Crowley,Grand,Morgan,Broomfield,Park,San Miguel,Chaffee,Elbert,Hinsdale,Montrose,Unknown,La Plata,Logan,Teller,Delta,Fremont,Huerfano,Otero,Kit Carson,Rio Grande,Washington,Alamosa,Costilla,Lincoln,Baca,Moffat,Mineral,Montezuma,Archuleta,Phillips,Lake,Saguache,Custer,Las Animas,Rio Blanco,Ouray,Gilpin,Prowers,San Juan,Cheyenne,Conejos,Bent,Jackson,Sedgwick,Dolores,Kiowa
2020-10-03,61,254,441,10,177,374,54,7,2,230,1,37,8,4,151,80,7,5,1,1,1,48,33,1,0,19,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-04,61,255,441,10,177,374,55,7,2,231,1,37,8,4,151,81,7,5,1,1,1,48,34,1,0,20,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-05,61,255,447,10,179,374,55,7,2,231,1,37,8,4,151,81,7,5,1,1,1,48,34,1,0,20,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-06,61,257,447,10,182,374,55,7,2,232,1,37,8,4,151,81,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,6,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-07,61,259,447,10,182,373,55,7,2,233,1,37,8,4,151,81,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,7,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-08,63,261,447,10,183,375,55,7,2,235,1,37,8,4,152,81,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,7,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-09,63,262,447,10,184,375,55,7,2,240,1,37,8,4,152,82,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,7,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-10,63,263,447,10,184,375,55,7,2,242,1,37,8,4,153,82,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,9,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-11,63,264,447,10,184,387,55,7,2,242,1,37,8,4,153,82,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,9,4,3,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-12,63,265,449,10,187,390,55,7,2,242,1,37,8,4,153,82,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,9,4,4,1,1,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-13,63,295,449,10,188,390,55,7,2,243,1,38,8,4,155,83,7,5,1,1,1,48,37,1,0,20,3,0,13,,2,9,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-14,63,296,449,10,188,390,55,7,2,244,1,39,8,4,155,83,8,5,1,1,1,48,37,1,0,20,3,0,13,,2,10,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-15,63,296,449,10,188,390,55,7,2,245,1,39,8,4,155,83,8,5,1,1,1,48,37,1,0,20,3,0,13,,2,10,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-16,63,298,449,10,188,390,55,7,2,247,1,40,8,4,155,84,8,5,1,1,1,48,39,1,0,20,3,0,13,,2,10,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-17,63,299,449,10,188,390,55,7,2,248,1,40,8,4,156,84,8,5,1,1,1,48,39,1,0,20,3,0,13,,2,10,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-18,63,299,449,10,188,390,55,7,2,248,1,40,8,4,156,84,8,5,1,1,1,48,39,1,0,20,3,0,13,,2,10,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2020-10-19,63,299,450,10,190,391,55,7,2,249,1,40,8,4,158,84,8,5,1,1,1,48,40,1,0,20,3,0,13,,2,10,4,4,1,2,6,3,2,0,9,1,0,0,1,0,5,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
